Time (EET),Open,High,Low,Close,Volume 
2025.08.21 11:00:00,1.38794,1.38828,1.38755,1.38779,5535.69
2025.08.21 12:00:00,1.38777,1.38803,1.38733,1.38785,4113.24
2025.08.21 13:00:00,1.38786,1.38829,1.3877,1.38814,4024.56
2025.08.21 14:00:00,1.38815,1.3888,1.3878,1.3886,4809.39
2025.08.21 15:00:00,1.38857,1.38952,1.38805,1.38943,5635.62
2025.08.21 16:00:00,1.38943,1.39022,1.38894,1.38993,8239.35
2025.08.21 17:00:00,1.38991,1.39013,1.38916,1.3897,6771.33
2025.08.21 18:00:00,1.38969,1.39056,1.38914,1.39013,8699.2
2025.08.21 19:00:00,1.39013,1.39074,1.38959,1.38969,5856.07
2025.08.21 20:00:00,1.38967,1.39007,1.38906,1.38943,4656.3
2025.08.21 21:00:00,1.38945,1.38993,1.38915,1.38987,3957.72
2025.08.21 22:00:00,1.38987,1.3906,1.38981,1.39035,3512.46
2025.08.21 23:00:00,1.39035,1.39122,1.39026,1.39094,2052.66
2025.08.22 00:00:00,1.39083,1.39096,1.39052,1.39076,521.55
2025.08.22 01:00:00,1.39085,1.39093,1.39038,1.39042,1158.87
2025.08.22 02:00:00,1.39043,1.39064,1.39,1.39011,1442.04
2025.08.22 03:00:00,1.39013,1.39074,1.38987,1.39071,2385.9
2025.08.22 04:00:00,1.39071,1.39127,1.39032,1.39118,2958.75
2025.08.22 05:00:00,1.39118,1.39124,1.39059,1.39105,3214.23
2025.08.22 06:00:00,1.39105,1.39138,1.39092,1.3913,3378.75
2025.08.22 07:00:00,1.3913,1.39148,1.39117,1.39145,2326.5
2025.08.22 08:00:00,1.39143,1.39153,1.39127,1.39138,2261.4
2025.08.22 09:00:00,1.39139,1.39163,1.39123,1.39149,3911.25
2025.08.22 10:00:00,1.39148,1.39168,1.39096,1.39117,4000.35
2025.08.22 11:00:00,1.39118,1.39139,1.39074,1.39076,3971.55
2025.08.22 12:00:00,1.39076,1.39143,1.39075,1.3913,5176.5
2025.08.22 13:00:00,1.3913,1.39183,1.39125,1.39159,3584.4
2025.08.22 14:00:00,1.3916,1.39166,1.39096,1.39109,4484.25
2025.08.22 15:00:00,1.39107,1.39182,1.3909,1.39163,6125.25
2025.08.22 16:00:00,1.39162,1.39242,1.39133,1.3921,7590.98
2025.08.22 17:00:00,1.39206,1.39207,1.38326,1.38341,25486.89
2025.08.22 18:00:00,1.38343,1.38455,1.38296,1.38455,14484.78
2025.08.22 19:00:00,1.38456,1.38458,1.38302,1.38316,9192.85
2025.08.22 20:00:00,1.38315,1.3832,1.3814,1.38181,6421.87
2025.08.22 21:00:00,1.38181,1.38252,1.38146,1.38242,5146.54
2025.08.22 22:00:00,1.3824,1.38306,1.38231,1.38286,3044.4
2025.08.22 23:00:00,1.38286,1.38302,1.38178,1.38257,3097.95
2025.08.25 00:00:00,1.38158,1.38268,1.38125,1.38244,1005.15
2025.08.25 01:00:00,1.38248,1.3833,1.38182,1.38266,1861.2
2025.08.25 02:00:00,1.38265,1.38319,1.38258,1.38292,2086.05
2025.08.25 03:00:00,1.38297,1.38397,1.38297,1.38352,4363.5
2025.08.25 04:00:00,1.38352,1.38435,1.38317,1.3842,3762.3
2025.08.25 05:00:00,1.3842,1.38429,1.3837,1.38383,3219.15
2025.08.25 06:00:00,1.38383,1.38394,1.38318,1.38334,3450.3
2025.08.25 07:00:00,1.38332,1.38351,1.38315,1.38343,2312.55
